,ID,nom,departement,ville,CP,type,NO2_2012,PM10_2012,PM25_2012,geometry
1123,0754757N,Collège privé Notre-Dame de Sion,75,Paris 06,75006,secondaire,37.62879447937011,26.37157369136811,16.086659727096556,"c(2.33100640014977, 48.8437317507461)"
1124,0754778L,Ecole primaire,75,Paris 19,75019,primaire,44.10490998327733,27.684712733328336,17.197464953362942,"c(2.3681128608853, 48.885627943246)"
1125,0754822J,Ecole secondaire privée Ecole Plus,75,Paris 11,75011,secondaire,40.4658201353252,26.223174532502888,15.997646509744225,"c(2.37986253498035, 48.8654624725412)"
1126,0754823K,Ecole élémentaire spéciale privée Ecole plus,75,Paris 11,75011,primaire,40.4658201353252,26.223174532502888,15.997646509744225,"c(2.37986253498035, 48.8654624725412)"
1127,0754825M,Ecole primaire,75,Paris 02,75002,primaire,44.566486382484435,28.20178378224373,17.635157634615897,"c(2.33748013050347, 48.8682751474678)"
1128,0754826N,Ecole primaire,75,Paris 12,75012,primaire,39.117685762047756,25.991877782344822,15.873365312814713,"c(2.38774511462972, 48.8354700665662)"
1129,0754827P,Ecole primaire,75,Paris 13,75013,primaire,39.30113649487496,26.551813250184054,16.257356288135053,"c(2.37369689503572, 48.8364414966304)"
1130,0754828R,Ecole primaire,75,Paris 19,75019,primaire,40.05572865068912,26.388239290118214,16.123525634855028,"c(2.37534387671397, 48.8997762112291)"
1131,0754829S,Ecole primaire privée Horizon Montessori,75,Paris 13,75013,primaire,37.832886716127405,26.21552488446236,15.991470624506473,"c(2.37125404110401, 48.831703403439)"
1132,0754830T,Ecole primaire privée Gabriel,75,Paris 16,75016,primaire,38.37475152492525,26.093194320201874,16.198168485164643,"c(2.26373495293612, 48.8475717701817)"
1133,0754834X,Ecole élémentaire privée Bethy,75,Paris 20,75020,primaire,39.499013061523435,25.716448669433593,15.687033586502075,"c(2.40197475354601, 48.8634057949741)"
1134,0754853T,Collège privé Georges Leven,75,Paris 12,75012,secondaire,38.43308359384538,25.479075595736514,15.548476180434227,"c(2.41287825029683, 48.8424770777623)"
1135,0754860A,Cours Thérèse Chappuis (Ecole secondaire privée),75,Paris 07,75007,secondaire,38.207315080016855,26.24925733735785,16.013217371311036,"c(2.31921314271857, 48.8510309928625)"
1136,0754861B,Collège privé pour handicapés Regain Tournesol,75,Paris 12,75012,secondaire,38.664564323425296,25.916888618469237,15.809301948547366,"c(2.38686580816948, 48.8341291051347)"
1137,0754866G,Ecole maternelle,75,Paris 10,75010,primaire,43.345614790916436,27.55144473314285,17.06696127653122,"c(2.36217004156762, 48.872256639544)"
1138,0754867H,Ecole primaire,75,Paris 10,75010,primaire,43.36628854632377,27.408503884673124,16.944867740273477,"c(2.36540277243944, 48.8749214673758)"
1139,0754868J,Ecole primaire,75,Paris 18,75018,primaire,40.930999623346146,26.414910047054292,16.11309527873993,"c(2.35155434275547, 48.8850186993445)"
1140,0754869K,Ecole maternelle,75,Paris 10,75010,primaire,40.72428435087204,26.457118183374405,16.138841807842258,"c(2.35291210864804, 48.8739714503325)"
1141,0754873P,Section d'enseignement professionnel du Lycée polyvalent François Truffaut,75,Paris 03,75003,secondaire,41.92698040485382,27.269060201644894,16.822666776180267,"c(2.36352986670377, 48.861944832329)"
1142,0754874R,Section d'enseignement professionnel du Lycée polyvalent Jacques Monod,75,Paris 02,75002,secondaire,46.317890707254406,28.74366536825895,18.023595446050166,"c(2.34352954614515, 48.86984005914)"
1143,0754875S,Section d'enseignement professionnel du Lycée polyvalent Lucas de Nehou,75,Paris 05,75005,secondaire,42.48560196876526,28.30899326920509,17.674285278320312,"c(2.34294732355566, 48.841531534729)"
1144,0754876T,Section d'enseignement professionnel du Lycée polyvalent Maximilien Vox,75,Paris 06,75006,secondaire,48.909682290554045,30.386695122718805,19.350633980035784,"c(2.33206297858167, 48.8518741662634)"
1145,0754877U,Section d'enseignement professionnel du Lycée polyvalent Edgar Quinet,75,Paris 09,75009,secondaire,40.7445310008526,26.535350181162357,16.200863104611635,"c(2.33526707684988, 48.8820964891201)"
1146,0754878V,Section d'enseignement professionnel du Lycée polyvalent Dorian,75,Paris 11,75011,secondaire,44.18562019586564,27.62067264914513,17.211610398292542,"c(2.39228800347032, 48.8543374607391)"
1147,0754879W,Section d'enseignement professionnel du Lycée polyvalent Elisa Lemonnier,75,Paris 12,75012,secondaire,37.72771300039256,25.32879757504445,15.450956697273073,"c(2.40950682466318, 48.8366254371638)"
1148,0754882Z,Section d'enseignement professionnel du Lycée polyvalent Jean Lurçat,75,Paris 13,75013,secondaire,46.01200775980949,29.46178853392601,18.642941068112847,"c(2.37037676069534, 48.8282047321393)"
1149,0754883A,Section d'enseignement professionnel du Lycée polyvalent Raspail,75,Paris 14,75014,secondaire,33.944791482686995,25.716858776807786,15.687283892035484,"c(2.31370383522047, 48.8246102029657)"
1150,0754885C,Section d'enseignement professionnel du Lycée polyvalent Fresnel,75,Paris 15,75015,secondaire,53.18472285270691,31.986545419692998,20.881183242797853,"c(2.31271202302831, 48.843327658637)"
1151,0754887E,Section d'enseignement professionnel du Lycée polyvalent Louis Armand,75,Paris 15,75015,secondaire,36.48900045871734,25.59566817522049,15.747337579131127,"c(2.2855402982268, 48.8372847825503)"
1152,0754888F,Section d'enseignement professionnel du Lycée polyvalent Léonard de Vinci,75,Paris 15,75015,secondaire,36.34812912225724,25.615282469987868,15.625322335362434,"c(2.30217593410659, 48.8383812922367)"
1153,0754889G,Section d'enseignement professionnel du Lycée polyvalent D'Alembert,75,Paris 19,75019,secondaire,40.362856777906416,26.170339458882808,15.999597131013873,"c(2.3934456058805, 48.8882437856968)"
1154,0754890H,Section d'enseignement professionnel du Lycée polyvalent Guillaume Tyrel,75,Paris 14,75014,secondaire,47.625739748477926,30.19183918476105,19.225391795039176,"c(2.33066965801776, 48.8392897001665)"
1155,0754891J,Section d'enseignement professionnel du Lycée polyvalent Martin Nadaud,75,Paris 20,75020,secondaire,40.435689711570745,25.91097829341889,15.805696648359296,"c(2.39356874802284, 48.8661946203418)"
1156,0754915K,Section d'enseignement professionnel du Lycée polyvalent privé Saint Nicolas,75,Paris 06,75006,secondaire,65.02564230263232,36.91228685110808,24.881594954282047,"c(2.32578892944648, 48.8467926708414)"
1157,0754916L,Section d'enseignement professionnel du Lycée polyvalent privé Carcado Saisseval,75,Paris 06,75006,secondaire,40.66067618131638,27.50136500000953,17.04716266095638,"c(2.32882700678252, 48.8453653779235)"
1158,0754917M,Section d'enseignement professionnel du Lycée polyvalent privé Albert de Mun,75,Paris 07,75007,secondaire,38.08090783953666,26.241176706552505,16.007118222117427,"c(2.31970857580804, 48.8497216455659)"
1159,0754919P,Section d'enseignement professionnel du Lycée polyvalent privé Le Rebours,75,Paris 13,75013,secondaire,45.42859854698181,29.504159295558928,18.681597381830212,"c(2.35043200736835, 48.8301405432182)"
1160,0754920R,Section d'enseignement professionnel du Lycée polyvalent privé Catherine Labouré,75,Paris 14,75014,secondaire,36.27733355164529,26.154740035533905,15.954391388595107,"c(2.32661204014301, 48.834028098505)"
1161,0754921S,Section d'enseignement professionnel du Lycée polyvalent privé Sainte Thérèse,75,Paris 16,75016,secondaire,49.9119461709261,30.525845712125303,19.74913602054119,"c(2.27202029646728, 48.8510778318516)"
1162,0754922T,Section d' Enseignement Professionnelle du Lycee polyvalent privé Jules Richard,75,Paris 19,75019,secondaire,40.446681928634646,26.112082438468928,15.928369779586795,"c(2.38567651462943, 48.8774752096476)"
1163,0754923U,Section d'enseignement professionnel du Lycée polyvalent privé L'Initiative,75,Paris 19,75019,secondaire,41.857173082828524,26.776648446321488,16.445145233869553,"c(2.37459518372218, 48.8814810063702)"
1164,0754924V,Lycée Polyvalent Privé Notre-Dame - Saint Vincent de Paul - Lycée des Métiers de la Santé et du social,75,Paris 13,75013,secondaire,57.34467136859894,34.609147873520854,23.199630193412304,"c(2.35283090420194, 48.828165933337)"
1165,0754933E,Ecole primaire privée Montessori Paris-Drouot,75,Paris 09,75009,primaire,40.50326435182244,26.4817427845858,16.154032564079387,"c(2.34180944589128, 48.8730484515941)"
1166,0754934F,Ecole primaire privée Montessori Kids,75,Paris 05,75005,primaire,45.98781210660935,29.924801213741304,19.066508434414864,"c(2.35337209191242, 48.8390062646189)"
1167,0754935G,Ecole primaire privée La Petite Ecole Bilingue - Stewart International school,75,Paris 17,75017,primaire,60.30644800424578,34.60347711801529,22.951951577663426,"c(2.2908552366266, 48.8860469548065)"
1168,0754936H,Ecole primaire privée Montessori Plaisir d'Enfance,75,Paris 19,75019,primaire,39.747258390188215,25.897981833517555,15.797768859416244,"c(2.39749396402028, 48.87863335096)"
1169,0754941N,Ecole maternelle,75,Paris 19,75019,primaire,40.182502673175186,26.0702743897913,15.903257285761649,"c(2.38888359823816, 48.8868707058919)"
1170,0754942P,Ecole primaire,75,Paris 19,75019,primaire,40.52212333083153,26.22417049229145,16.0013235065341,"c(2.37994892863703, 48.8861484788859)"
1171,0754960J,Section d'enseignement général et professionnel adapté du Collège Germaine Tillion,75,Paris 12,75012,secondaire,42.61350000858307,27.110806117057802,16.923441779017452,"c(2.41214534700365, 48.8439133485245)"
1172,0754965P,Lycée général et technologique privé Lucien de Hirsh,75,Paris 19,75019,secondaire,40.5900494931219,26.26030235111713,16.01878394305706,"c(2.37658964654564, 48.8796963469448)"
1173,0754971W,Ecole générale et technologique privée Cours Progress,75,Paris 03,75003,secondaire,39.95573144257068,26.48203055888414,16.159178966358304,"c(2.36623000455933, 48.8601604695829)"
1174,0754979E,Section d'enseignement professionnel du Lycée polyvalent Paul Poiret,75,Paris 11,75011,secondaire,39.70370939574205,26.319615895557217,16.055356184649288,"c(2.37501781503592, 48.8545587785744)"
1175,0754982H,Ecole maternelle,75,Paris 14,75014,primaire,35.995412123799326,26.21470977395773,15.993262842744588,"c(2.33847705377053, 48.8260557063697)"
1176,0754983J,Ecole maternelle,75,Paris 18,75018,primaire,41.772661978006354,26.992834661006928,16.557568691968918,"c(2.33538929415199, 48.8967741680858)"
1177,0754984K,Ecole maternelle,75,Paris 19,75019,primaire,40.39478641152383,26.074384004473693,15.905373778343199,"c(2.38794742729194, 48.8781091785042)"
1178,0754985L,Ecole maternelle,75,Paris 19,75019,primaire,80.62617628574372,42.121907379031185,29.49036429822445,"c(2.40573875709847, 48.8769865209093)"
1179,0754986M,Ecole primaire privée Igoud H' Aredi,75,Paris 19,75019,primaire,40.458605186939245,26.12167298585177,15.955610283613204,"c(2.39152407462726, 48.8817085377903)"
1180,0755000C,Collège Thomas Mann,75,Paris 13,75013,secondaire,37.837974345684046,26.086459004878996,15.912740150094033,"c(2.37791458967481, 48.8289321979596)"
1181,0755009M,Ecole primaire d'application,75,Paris 13,75013,primaire,36.61501643757801,26.207303404808048,15.98645528554916,"c(2.35627992436946, 48.8215498483484)"
1182,0755010N,Ecole primaire,75,Paris 13,75013,primaire,37.252116398811346,26.152422957420352,15.95297799706459,"c(2.36999974488205, 48.8249101394438)"
1183,0755011P,Ecole Primaire Publique,75,Paris 17,75017,primaire,43.90123642325402,28.051172339916228,17.465055413544178,"c(2.3045754335219, 48.8909550322084)"
1184,0755013S,Ecole maternelle,75,Paris 19,75019,primaire,46.58859103679657,28.637351253032683,18.010444643497465,"c(2.3660079156205, 48.8856914599251)"
1185,0755014T,Ecole primaire,75,Paris 16,75016,primaire,37.768797080325896,25.988606114387512,15.853049965500832,"c(2.29194153636673, 48.8674352329629)"
1186,0755024D,Ecole Elémentaire Privée Heikhal  Menahem Sinai,75,Paris 20,75020,primaire,45.814332823753354,28.221893012523648,17.688374699056148,"c(2.38488500230925, 48.8655279619859)"
1187,0755025E,Lycée général privé Heikhal Menahem Sinai,75,Paris 20,75020,secondaire,45.814332823753354,28.221893012523648,17.688374699056148,"c(2.38488500230925, 48.8655279619859)"
1188,0755029J,Collège privé Heikhal Menahem Sinai,75,Paris 20,75020,secondaire,45.814332823753354,28.221893012523648,17.688374699056148,"c(2.38488500230925, 48.8655279619859)"
1189,0755030K,Collège Daniel Mayer,75,Paris 18,75018,secondaire,40.71339416503906,26.327365398406982,16.0596923828125,"c(2.36387392765314, 48.8931553169387)"
1190,0755035R,Ecole primaire,75,Paris 18,75018,primaire,40.69573241949082,26.322864651679996,16.056947032809255,"c(2.36495258194388, 48.8924991421673)"
1191,0755037T,Ecole primaire,75,Paris 19,75019,primaire,40.63148561172187,26.280391326770193,16.032718372195962,"c(2.37440754584572, 48.8848417122881)"
1192,0755038U,Ecole maternelle,75,Paris 19,75019,primaire,40.549111543037,26.230568729843945,16.000816361522304,"c(2.37870733909227, 48.8810572491885)"
1193,0755039V,Ecole maternelle,75,Paris 09,75009,primaire,42.344594430923465,27.1374054312706,16.707386803627013,"c(2.34249464580407, 48.8764418196988)"
1194,0755052J,Collège privé N'r Hatorah,75,Paris 19,75019,secondaire,47.61282914876938,28.92002941966057,18.23433786034584,"c(2.37250667929702, 48.8766865364881)"
1195,0755053K,Ecole Elémentaire Privée The Lennen Bilingual School,75,Paris 07,75007,primaire,50.65906441152094,30.66098142504692,19.698908836096532,"c(2.30700995598167, 48.8579534382576)"
1196,0755054L,Ecole élémentaire privée Ohr Kitov Sinai,75,Paris 17,75017,primaire,41.87928958415985,27.845662772655487,17.305854542255403,"c(2.29095794580595, 48.8890198552441)"
1197,0755055M,Ecole élémentaire privée Yechiva Torah Werahamim,75,Paris 19,75019,primaire,56.2492765045166,32.38345558643341,21.173047723770143,"c(2.37483168561256, 48.8882460730511)"
1198,0755057P,,75,Paris 02,75002,secondaire,58.07788331508635,33.18724456429481,21.757218724489213,"c(2.3374613570006, 48.8695368211774)"
1199,0755062V,Ecole primaire,75,Paris 13,75013,primaire,38.093787386715405,26.114200090020894,15.936142307817937,"c(2.37871557298222, 48.8305318447378)"
1200,0755063W,Ecole primaire,75,Paris 15,75015,primaire,62.98713903427124,35.608172225952146,24.076984930038446,"c(2.28472864150197, 48.8424216376398)"
1201,0755064X,Ecole élémentaire,75,Paris 20,75020,primaire,39.28491865923628,25.741532608079723,15.702725134897046,"c(2.40408375201172, 48.8747020873725)"
1202,0755065Y,Ecole Elementaire,75,Paris 20,75020,primaire,38.956445868229494,25.612515621888452,15.624024482774546,"c(2.40419600112487, 48.8533280208137)"
1203,0755082S,Ecole maternelle privée Le Jardin D' églantine,75,Paris 14,75014,primaire,38.098412728309626,27.248252081871037,16.92925362586975,"c(2.3219551310088, 48.8242147774975)"
1204,0755084U,,75,Paris 14,75014,secondaire,53.397972301840795,32.88765091359615,21.7021873781085,"c(2.31045201333937, 48.8319592012896)"
1205,0755089Z,Ecole Secondaire Privée Yechiva Torah Werahamim,75,Paris 19,75019,secondaire,56.2492765045166,32.38345558643341,21.173047723770143,"c(2.37483168561256, 48.8882460730511)"
1206,0755090A,Ecole élémentaire privée International School  Of Paris,75,Paris 16,75016,primaire,36.666945142745966,25.858781609535217,15.837877097576857,"c(2.26788154127841, 48.8562140169024)"
1207,0755095F,Collège Edgar Varèse,75,Paris 19,75019,secondaire,40.18898397445679,26.075089311599733,15.905804476737973,"c(2.38838279646074, 48.8893358889829)"
1208,0755099K,Section d enseignement professionnel du lycée polyvalent Diderot,75,Paris 19,75019,secondaire,43.806427655220034,27.437901579141613,17.122119827866555,"c(2.39587618271708, 48.8815120413331)"
1209,0755101M,Ecole maternelle,75,Paris 11,75011,primaire,40.8979081618786,26.427662553191183,16.15196386933327,"c(2.37452516321993, 48.8703945577478)"
1210,0755102N,Ecole primaire,75,Paris 18,75018,primaire,52.29747142791748,30.848761582374568,19.872744917869564,"c(2.35118282694123, 48.8936034381155)"
1211,0755103P,Ecole primaire,75,Paris 18,75018,primaire,41.308366888761526,26.543615520000454,16.22573589682579,"c(2.36058413076216, 48.88550073878)"
1212,0755115C,Institut Supérieur Privé Européen de Formation par l Action,75,Paris 10,75010,secondaire,40.76894387602806,26.448249641060823,16.133432227373124,"c(2.35388838837861, 48.8768213228009)"
1213,0755127R,Ecole maternelle privée Diwan,75,Paris 15,75015,primaire,36.84308360457421,25.574902936220173,15.608120782300828,"c(2.2898709952112, 48.849320731741)"
1214,0755180Y,Ecole primaire,75,Paris 18,75018,primaire,40.4711264154315,26.454924879502506,16.139064300488688,"c(2.32908157055258, 48.8857114716416)"
